Chargeback Date,Chargeback ID,Amount,Business Unit,Product,Reason Code,Status
2025-02-07,CB-1006418,487.80,Wholesale,Partner Resale,4870,Lost
2025-02-08,CB-1006282,689.25,Enterprise,Cloud Services,4837,Open
2025-02-08,CB-1006344,316.01,Consumer,Mobile Plans,7030,Won
2025-02-08,CB-1006425,409.62,Wholesale,IoT SIM,4855,Open
2025-02-09,CB-1006295,455.10,Enterprise,Cloud Services,4837,Open
2025-02-09,CB-1006304,291.08,Enterprise,Managed Support,4871,Lost
2025-02-09,CB-1006352,323.39,Consumer,Mobile Plans,4870,Lost
2025-02-09,CB-1006360,219.15,Consumer,Streaming Add-on,4870,Lost
2025-02-09,CB-1006386,262.68,Consumer,Device Protection,4855,Won
2025-02-09,CB-1006405,289.57,Wholesale,Bulk Voice,4863,Won
2025-02-10,CB-1006292,393.20,Enterprise,Cloud Services,4837,Won
2025-02-10,CB-1006326,546.35,Enterprise,Platform API,4871,Pending
2025-02-10,CB-1006335,463.11,Enterprise,Platform API,4855,Pending
2025-02-10,CB-1006338,269.91,Consumer,Mobile Plans,4863,Won
2025-02-10,CB-1006339,350.44,Consumer,Mobile Plans,7030,Won
2025-02-10,CB-1006375,118.78,Consumer,Device Protection,4855,Lost
2025-02-10,CB-1006420,261.52,Wholesale,Partner Resale,4837,Pending
2025-02-10,CB-1006427,334.12,Wholesale,IoT SIM,4855,Open
2025-02-11,CB-1006285,550.29,Enterprise,Cloud Services,4871,Open
2025-02-11,CB-1006350,186.24,Consumer,Mobile Plans,7030,Won
2025-02-11,CB-1006353,196.22,Consumer,Mobile Plans,4870,Lost
2025-02-11,CB-1006363,267.03,Consumer,Streaming Add-on,4871,Pending
2025-02-11,CB-1006398,229.73,Wholesale,Bulk Voice,4863,Won
2025-02-12,CB-1006277,384.70,Enterprise,Cloud Services,4855,Won
2025-02-12,CB-1006331,571.87,Enterprise,Platform API,4855,Lost
2025-02-12,CB-1006378,142.18,Consumer,Device Protection,4837,Pending
2025-02-12,CB-1006433,489.81,Wholesale,IoT SIM,4837,Pending
2025-02-13,CB-1006370,192.48,Consumer,Streaming Add-on,4837,Open
2025-02-13,CB-1006424,480.58,Wholesale,IoT SIM,4870,Lost
2025-02-14,CB-1006279,422.74,Enterprise,Cloud Services,4855,Won
2025-02-14,CB-1006314,621.16,Enterprise,Managed Support,7030,Open
2025-02-14,CB-1006333,580.86,Enterprise,Platform API,7030,Open
2025-02-14,CB-1006357,253.07,Consumer,Mobile Plans,4863,Won
2025-02-14,CB-1006377,143.66,Consumer,Device Protection,4870,Won
2025-02-14,CB-1006396,368.87,Wholesale,Bulk Voice,4863,Pending
2025-02-14,CB-1006411,545.44,Wholesale,Partner Resale,4837,Pending
2025-02-14,CB-1006415,539.17,Wholesale,Partner Resale,7030,Lost
2025-02-14,CB-1006429,457.05,Wholesale,IoT SIM,4855,Lost
2025-02-14,CB-1006431,638.97,Wholesale,IoT SIM,7030,Won
2025-02-15,CB-1006406,676.52,Wholesale,Bulk Voice,7030,Pending
2025-02-15,CB-1006422,251.99,Wholesale,Partner Resale,4871,Lost
2025-02-16,CB-1006301,573.83,Enterprise,Managed Support,4837,Won
2025-02-16,CB-1006336,532.68,Enterprise,Platform API,4870,Won
2025-02-16,CB-1006343,186.55,Consumer,Mobile Plans,4870,Lost
2025-02-16,CB-1006345,216.89,Consumer,Mobile Plans,4837,Won
2025-02-17,CB-1006298,487.52,Enterprise,Cloud Services,4871,Lost
2025-02-17,CB-1006316,358.78,Enterprise,Managed Support,4837,Open
2025-02-17,CB-1006342,318.59,Consumer,Mobile Plans,4837,Won
2025-02-17,CB-1006346,220.62,Consumer,Mobile Plans,4871,Lost
2025-02-17,CB-1006355,195.66,Consumer,Mobile Plans,4871,Pending
2025-02-17,CB-1006365,254.38,Consumer,Streaming Add-on,4870,Lost
2025-02-17,CB-1006373,259.61,Consumer,Device Protection,4837,Won
2025-02-17,CB-1006380,288.80,Consumer,Device Protection,4837,Lost
2025-02-17,CB-1006381,211.78,Consumer,Device Protection,4855,Lost
2025-02-17,CB-1006395,309.55,Wholesale,Bulk Voice,4871,Lost
2025-02-17,CB-1006397,402.59,Wholesale,Bulk Voice,7030,Lost
2025-02-17,CB-1006404,300.73,Wholesale,Bulk Voice,7030,Lost
2025-02-17,CB-1006408,322.96,Wholesale,Partner Resale,4855,Won
2025-02-18,CB-1006291,416.18,Enterprise,Cloud Services,4837,Lost
2025-02-18,CB-1006294,253.91,Enterprise,Cloud Services,4871,Lost
2025-02-18,CB-1006323,311.49,Enterprise,Platform API,4871,Open
2025-02-18,CB-1006366,380.86,Consumer,Streaming Add-on,4870,Lost
2025-02-18,CB-1006372,250.41,Consumer,Streaming Add-on,4855,Open
2025-02-18,CB-1006390,226.03,Wholesale,Bulk Voice,4871,Won
2025-02-18,CB-1006403,409.06,Wholesale,Bulk Voice,4837,Won
2025-02-18,CB-1006409,244.29,Wholesale,Partner Resale,4863,Open
2025-02-19,CB-1006274,498.28,Enterprise,Cloud Services,4855,Pending
2025-02-19,CB-1006288,295.97,Enterprise,Cloud Services,4863,Lost
2025-02-19,CB-1006293,768.42,Enterprise,Cloud Services,4837,Lost
2025-02-19,CB-1006297,474.58,Enterprise,Cloud Services,4870,Lost
2025-02-19,CB-1006312,470.28,Enterprise,Managed Support,4871,Lost
2025-02-19,CB-1006369,291.31,Consumer,Streaming Add-on,4863,Won
2025-02-19,CB-1006371,337.95,Consumer,Streaming Add-on,7030,Lost
2025-02-19,CB-1006407,389.13,Wholesale,Bulk Voice,4870,Open
2025-02-20,CB-1006300,580.82,Enterprise,Cloud Services,7030,Won
2025-02-20,CB-1006305,309.12,Enterprise,Managed Support,4871,Lost
2025-02-20,CB-1006313,414.45,Enterprise,Managed Support,4855,Lost
2025-02-20,CB-1006315,570.21,Enterprise,Managed Support,4871,Lost
2025-02-20,CB-1006321,376.15,Enterprise,Platform API,4855,Won
2025-02-20,CB-1006374,106.04,Consumer,Device Protection,4871,Open
2025-02-20,CB-1006400,277.21,Wholesale,Bulk Voice,7030,Won
2025-02-21,CB-1006416,246.22,Wholesale,Partner Resale,7030,Lost
2025-02-22,CB-1006275,464.38,Enterprise,Cloud Services,4871,Lost
2025-02-22,CB-1006283,497.31,Enterprise,Cloud Services,4837,Lost
2025-02-22,CB-1006302,511.01,Enterprise,Managed Support,4837,Pending
2025-02-22,CB-1006306,643.29,Enterprise,Managed Support,7030,Lost
2025-02-22,CB-1006329,581.96,Enterprise,Platform API,4871,Won
2025-02-22,CB-1006351,265.94,Consumer,Mobile Plans,4855,Lost
2025-02-22,CB-1006387,149.90,Consumer,Device Protection,4863,Lost
2025-02-22,CB-1006388,140.41,Consumer,Device Protection,4863,Open
2025-02-22,CB-1006417,401.18,Wholesale,Partner Resale,7030,Lost
2025-02-22,CB-1006432,669.46,Wholesale,IoT SIM,7030,Lost
2025-02-23,CB-1006299,488.12,Enterprise,Cloud Services,7030,Won
2025-02-23,CB-1006325,427.04,Enterprise,Platform API,4863,Pending
2025-02-23,CB-1006341,284.37,Consumer,Mobile Plans,4855,Open
2025-02-23,CB-1006354,325.30,Consumer,Mobile Plans,4837,Lost
2025-02-23,CB-1006359,249.20,Consumer,Streaming Add-on,4837,Won
2025-02-23,CB-1006402,294.16,Wholesale,Bulk Voice,7030,Open
2025-02-23,CB-1006428,392.37,Wholesale,IoT SIM,4863,Lost
2025-02-24,CB-1006287,432.79,Enterprise,Cloud Services,4837,Open
2025-02-24,CB-1006347,228.19,Consumer,Mobile Plans,4871,Won
2025-02-24,CB-1006356,304.29,Consumer,Mobile Plans,7030,Open
2025-02-24,CB-1006385,231.79,Consumer,Device Protection,4870,Won
2025-02-24,CB-1006419,271.72,Wholesale,Partner Resale,4855,Lost
2025-02-25,CB-1006296,405.06,Enterprise,Cloud Services,4837,Pending
2025-02-25,CB-1006413,327.34,Wholesale,Partner Resale,7030,Won
2025-02-26,CB-1006328,299.26,Enterprise,Platform API,4855,Lost
2025-02-26,CB-1006367,135.02,Consumer,Streaming Add-on,4870,Pending
2025-02-26,CB-1006394,602.24,Wholesale,Bulk Voice,4870,Won
2025-02-27,CB-1006278,441.97,Enterprise,Cloud Services,4870,Won
2025-02-27,CB-1006286,532.57,Enterprise,Cloud Services,4837,Lost
2025-02-27,CB-1006290,372.17,Enterprise,Cloud Services,4870,Pending
2025-02-27,CB-1006337,585.64,Enterprise,Platform API,4837,Won
2025-02-27,CB-1006382,209.83,Consumer,Device Protection,4837,Won
2025-02-27,CB-1006384,175.90,Consumer,Device Protection,4855,Won
2025-02-27,CB-1006389,219.82,Consumer,Device Protection,7030,Lost
2025-02-28,CB-1006280,414.85,Enterprise,Cloud Services,4837,Lost
2025-02-28,CB-1006284,659.18,Enterprise,Cloud Services,4870,Lost
2025-02-28,CB-1006308,800.62,Enterprise,Managed Support,4870,Lost
2025-02-28,CB-1006309,426.13,Enterprise,Managed Support,4870,Lost
2025-02-28,CB-1006348,302.49,Consumer,Mobile Plans,4863,Open
2025-02-28,CB-1006362,274.39,Consumer,Streaming Add-on,4870,Won
2025-02-28,CB-1006376,111.76,Consumer,Device Protection,4871,Won
2025-03-01,CB-1006552,573.22,Wholesale,Bulk Voice,4870,Lost
2025-03-02,CB-1006443,298.71,Enterprise,Cloud Services,4870,Pending
2025-03-02,CB-1006456,577.14,Enterprise,Managed Support,7030,Lost
2025-03-02,CB-1006462,552.23,Enterprise,Managed Support,7030,Lost
2025-03-02,CB-1006468,722.29,Enterprise,Managed Support,4863,Lost
2025-03-02,CB-1006479,266.18,Enterprise,Platform API,4863,Open
2025-03-02,CB-1006488,326.65,Enterprise,Platform API,4871,Pending
2025-03-02,CB-1006506,156.49,Consumer,Mobile Plans,4871,Pending
2025-03-02,CB-1006514,118.91,Consumer,Mobile Plans,4855,Pending
2025-03-02,CB-1006551,209.67,Wholesale,Bulk Voice,4863,Lost
2025-03-03,CB-1006447,455.83,Enterprise,Cloud Services,4863,Lost
2025-03-03,CB-1006464,703.58,Enterprise,Managed Support,4863,Won
2025-03-03,CB-1006541,115.86,Consumer,Device Protection,4871,Won
2025-03-03,CB-1006559,336.11,Wholesale,Bulk Voice,7030,Open
2025-03-04,CB-1006448,675.24,Enterprise,Cloud Services,4837,Won
2025-03-04,CB-1006450,261.24,Enterprise,Cloud Services,4871,Won
2025-03-04,CB-1006528,257.29,Consumer,Streaming Add-on,4855,Lost
2025-03-04,CB-1006538,178.51,Consumer,Device Protection,4837,Won
2025-03-05,CB-1006531,341.19,Consumer,Device Protection,7030,Won
2025-03-05,CB-1006540,148.28,Consumer,Device Protection,4863,Lost
2025-03-05,CB-1006542,278.54,Consumer,Device Protection,7030,Open
2025-03-05,CB-1006556,318.40,Wholesale,Bulk Voice,7030,Lost
2025-03-05,CB-1006568,538.85,Wholesale,Bulk Voice,7030,Lost
2025-03-05,CB-1006592,314.10,Wholesale,IoT SIM,4870,Won
2025-03-05,CB-1006593,322.26,Wholesale,IoT SIM,4870,Open
2025-03-06,CB-1006459,677.53,Enterprise,Managed Support,4870,Won
2025-03-06,CB-1006591,416.25,Wholesale,IoT SIM,7030,Lost
2025-03-06,CB-1006594,482.05,Wholesale,IoT SIM,4837,Lost
2025-03-07,CB-1006442,480.79,Enterprise,Cloud Services,4871,Lost
2025-03-07,CB-1006492,460.33,Enterprise,Platform API,4837,Pending
2025-03-07,CB-1006527,409.42,Consumer,Streaming Add-on,7030,Won
2025-03-07,CB-1006572,323.89,Wholesale,Partner Resale,4837,Won
2025-03-08,CB-1006436,370.60,Enterprise,Cloud Services,4855,Won
2025-03-08,CB-1006444,490.71,Enterprise,Cloud Services,4863,Open
2025-03-08,CB-1006460,242.29,Enterprise,Managed Support,4855,Lost
2025-03-08,CB-1006469,314.17,Enterprise,Managed Support,4870,Open
2025-03-08,CB-1006504,296.10,Consumer,Mobile Plans,7030,Won
2025-03-08,CB-1006529,207.26,Consumer,Streaming Add-on,4863,Lost
2025-03-08,CB-1006539,232.68,Consumer,Device Protection,4837,Lost
2025-03-08,CB-1006549,181.39,Consumer,Device Protection,4863,Won
2025-03-08,CB-1006550,206.82,Wholesale,Bulk Voice,4871,Open
2025-03-08,CB-1006560,569.12,Wholesale,Bulk Voice,4870,Won
2025-03-09,CB-1006446,387.44,Enterprise,Cloud Services,7030,Lost
2025-03-09,CB-1006454,557.21,Enterprise,Cloud Services,4870,Lost
2025-03-09,CB-1006496,205.43,Consumer,Mobile Plans,4837,Open
2025-03-09,CB-1006532,156.31,Consumer,Device Protection,4837,Lost
2025-03-09,CB-1006547,409.72,Consumer,Device Protection,7030,Lost
2025-03-09,CB-1006548,261.25,Consumer,Device Protection,4871,Lost
2025-03-09,CB-1006590,328.48,Wholesale,IoT SIM,4855,Pending
2025-03-10,CB-1006477,434.62,Enterprise,Managed Support,7030,Pending
2025-03-10,CB-1006483,654.59,Enterprise,Platform API,4863,Won
2025-03-10,CB-1006497,217.45,Consumer,Mobile Plans,4870,Lost
2025-03-10,CB-1006503,211.91,Consumer,Mobile Plans,7030,Lost
2025-03-10,CB-1006510,154.40,Consumer,Mobile Plans,4837,Open
2025-03-10,CB-1006523,144.04,Consumer,Streaming Add-on,4870,Lost
2025-03-10,CB-1006545,419.57,Consumer,Device Protection,7030,Pending
2025-03-10,CB-1006595,230.37,Wholesale,IoT SIM,4855,Lost
2025-03-11,CB-1006458,568.26,Enterprise,Managed Support,4863,Lost
2025-03-11,CB-1006466,568.22,Enterprise,Managed Support,4870,Lost
2025-03-11,CB-1006473,365.74,Enterprise,Managed Support,4837,Lost
2025-03-11,CB-1006502,257.86,Consumer,Mobile Plans,4863,Pending
2025-03-11,CB-1006518,197.49,Consumer,Streaming Add-on,4871,Lost
2025-03-11,CB-1006535,252.68,Consumer,Device Protection,4871,Pending
2025-03-11,CB-1006537,137.71,Consumer,Device Protection,4855,Won
2025-03-12,CB-1006445,467.73,Enterprise,Cloud Services,4863,Won
2025-03-12,CB-1006453,699.47,Enterprise,Cloud Services,7030,Won
2025-03-12,CB-1006475,615.15,Enterprise,Managed Support,4855,Pending
2025-03-12,CB-1006480,453.57,Enterprise,Platform API,4863,Pending
2025-03-12,CB-1006486,240.33,Enterprise,Platform API,4855,Won
2025-03-12,CB-1006501,127.44,Consumer,Mobile Plans,4837,Won
2025-03-12,CB-1006555,520.44,Wholesale,Bulk Voice,4837,Won
2025-03-12,CB-1006571,503.35,Wholesale,Partner Resale,4837,Won
2025-03-13,CB-1006508,203.48,Consumer,Mobile Plans,4855,Open
2025-03-13,CB-1006515,306.97,Consumer,Mobile Plans,4863,Open
2025-03-13,CB-1006558,323.57,Wholesale,Bulk Voice,4837,Pending
2025-03-14,CB-1006467,909.07,Enterprise,Managed Support,7030,Pending
2025-03-14,CB-1006487,771.76,Enterprise,Platform API,4837,Lost
2025-03-14,CB-1006543,132.60,Consumer,Device Protection,4863,Lost
2025-03-14,CB-1006557,299.49,Wholesale,Bulk Voice,4855,Lost
2025-03-15,CB-1006474,498.70,Enterprise,Managed Support,4870,Lost
2025-03-15,CB-1006553,438.22,Wholesale,Bulk Voice,4863,Lost
2025-03-15,CB-1006569,164.26,Wholesale,Partner Resale,4855,Pending
2025-03-16,CB-1006435,542.50,Enterprise,Cloud Services,7030,Won
2025-03-16,CB-1006440,478.12,Enterprise,Cloud Services,4870,Lost
2025-03-16,CB-1006470,771.06,Enterprise,Managed Support,7030,Pending
2025-03-16,CB-1006482,502.42,Enterprise,Platform API,4855,Won
2025-03-16,CB-1006489,849.95,Enterprise,Platform API,7030,Pending
2025-03-16,CB-1006576,273.57,Wholesale,Partner Resale,4863,Lost
2025-03-16,CB-1006589,418.22,Wholesale,IoT SIM,4870,Won
2025-03-17,CB-1006438,790.35,Enterprise,Cloud Services,4837,Open
2025-03-17,CB-1006455,956.27,Enterprise,Cloud Services,7030,Open
2025-03-17,CB-1006461,716.56,Enterprise,Managed Support,7030,Pending
2025-03-17,CB-1006485,514.57,Enterprise,Platform API,4871,Won
2025-03-17,CB-1006517,105.19,Consumer,Mobile Plans,4855,Lost
2025-03-17,CB-1006574,383.97,Wholesale,Partner Resale,4863,Pending
2025-03-17,CB-1006582,366.52,Wholesale,Partner Resale,4837,Lost
2025-03-18,CB-1006478,862.89,Enterprise,Managed Support,4870,Lost
2025-03-18,CB-1006490,537.61,Enterprise,Platform API,4871,Lost
2025-03-18,CB-1006495,174.66,Consumer,Mobile Plans,4855,Won
2025-03-18,CB-1006500,118.75,Consumer,Mobile Plans,4855,Won
2025-03-18,CB-1006505,167.58,Consumer,Mobile Plans,4871,Open
2025-03-18,CB-1006519,135.91,Consumer,Streaming Add-on,4837,Lost
2025-03-18,CB-1006521,208.72,Consumer,Streaming Add-on,4855,Lost
2025-03-18,CB-1006546,91.10,Consumer,Device Protection,4871,Won
2025-03-19,CB-1006434,445.59,Enterprise,Cloud Services,4855,Lost
2025-03-19,CB-1006520,400.88,Consumer,Streaming Add-on,7030,Won
2025-03-19,CB-1006565,367.81,Wholesale,Bulk Voice,4863,Lost
2025-03-19,CB-1006573,234.15,Wholesale,Partner Resale,4863,Won
2025-03-19,CB-1006580,528.20,Wholesale,Partner Resale,7030,Pending
2025-03-20,CB-1006452,739.11,Enterprise,Cloud Services,4837,Open
2025-03-20,CB-1006507,188.83,Consumer,Mobile Plans,4855,Won
2025-03-20,CB-1006561,321.72,Wholesale,Bulk Voice,4855,Lost
2025-03-21,CB-1006437,750.35,Enterprise,Cloud Services,4870,Won
2025-03-21,CB-1006476,404.83,Enterprise,Managed Support,4855,Open
2025-03-21,CB-1006536,206.95,Consumer,Device Protection,4863,Won
2025-03-21,CB-1006544,227.24,Consumer,Device Protection,4855,Open
2025-03-22,CB-1006564,459.69,Wholesale,Bulk Voice,4837,Lost
2025-03-22,CB-1006578,413.98,Wholesale,Partner Resale,4870,Won
2025-03-23,CB-1006465,372.03,Enterprise,Managed Support,4870,Won
2025-03-23,CB-1006491,571.65,Enterprise,Platform API,4855,Lost
2025-03-23,CB-1006525,112.15,Consumer,Streaming Add-on,4871,Lost
2025-03-23,CB-1006567,172.41,Wholesale,Bulk Voice,4855,Lost
2025-03-23,CB-1006575,379.32,Wholesale,Partner Resale,4863,Open
2025-03-23,CB-1006577,411.27,Wholesale,Partner Resale,4855,Lost
2025-03-24,CB-1006463,698.40,Enterprise,Managed Support,7030,Won
2025-03-24,CB-1006484,337.69,Enterprise,Platform API,4837,Lost
2025-03-24,CB-1006498,254.28,Consumer,Mobile Plans,4870,Lost
2025-03-24,CB-1006499,243.79,Consumer,Mobile Plans,4837,Lost
2025-03-24,CB-1006526,115.96,Consumer,Streaming Add-on,4871,Lost
2025-03-24,CB-1006530,176.00,Consumer,Streaming Add-on,7030,Lost
2025-03-24,CB-1006562,440.95,Wholesale,Bulk Voice,4863,Pending
2025-03-24,CB-1006588,427.38,Wholesale,IoT SIM,4870,Pending
2025-03-25,CB-1006457,248.58,Enterprise,Managed Support,4871,Pending
2025-03-25,CB-1006511,199.66,Consumer,Mobile Plans,4871,Lost
2025-03-25,CB-1006522,292.42,Consumer,Streaming Add-on,4837,Lost
2025-03-25,CB-1006579,419.86,Wholesale,Partner Resale,4837,Lost
2025-03-26,CB-1006449,539.98,Enterprise,Cloud Services,4837,Pending
2025-03-26,CB-1006493,383.04,Enterprise,Platform API,4871,Open
2025-03-26,CB-1006494,433.42,Enterprise,Platform API,4871,Pending
2025-03-26,CB-1006524,144.45,Consumer,Streaming Add-on,7030,Lost
2025-03-26,CB-1006563,470.54,Wholesale,Bulk Voice,7030,Won
2025-03-27,CB-1006471,568.75,Enterprise,Managed Support,4837,Lost
2025-03-27,CB-1006534,157.48,Consumer,Device Protection,7030,Won
2025-03-27,CB-1006570,240.97,Wholesale,Partner Resale,4863,Won
2025-03-27,CB-1006584,464.34,Wholesale,IoT SIM,4837,Won
2025-03-28,CB-1006439,324.79,Enterprise,Cloud Services,4837,Lost
2025-03-28,CB-1006441,603.14,Enterprise,Cloud Services,4863,Lost
2025-03-28,CB-1006513,141.30,Consumer,Mobile Plans,4837,Pending
2025-03-28,CB-1006533,278.10,Consumer,Device Protection,4863,Lost
2025-03-28,CB-1006581,241.48,Wholesale,Partner Resale,4863,Lost
2025-03-29,CB-1006481,509.52,Enterprise,Platform API,4870,Won
2025-03-29,CB-1006583,453.42,Wholesale,Partner Resale,7030,Won
2025-03-29,CB-1006585,234.37,Wholesale,IoT SIM,4870,Open
2025-03-30,CB-1006451,307.44,Enterprise,Cloud Services,4863,Won
2025-03-30,CB-1006512,211.34,Consumer,Mobile Plans,4855,Lost
2025-03-30,CB-1006516,250.13,Consumer,Mobile Plans,4870,Lost
2025-03-30,CB-1006566,291.53,Wholesale,Bulk Voice,7030,Pending
2025-03-30,CB-1006586,481.73,Wholesale,IoT SIM,4870,Pending
2025-03-30,CB-1006587,291.13,Wholesale,IoT SIM,4855,Won
2025-03-31,CB-1006472,564.75,Enterprise,Managed Support,4870,Won
2025-03-31,CB-1006509,94.07,Consumer,Mobile Plans,4871,Lost
2025-03-31,CB-1006554,324.63,Wholesale,Bulk Voice,4837,Won
2025-04-01,CB-1006601,307.89,Enterprise,Cloud Services,4863,Won
2025-04-01,CB-1006647,573.60,Enterprise,Platform API,4855,Won
2025-04-01,CB-1006728,460.80,Wholesale,Bulk Voice,4855,Won
2025-04-01,CB-1006742,515.78,Wholesale,Partner Resale,4863,Won
2025-04-02,CB-1006606,614.59,Enterprise,Cloud Services,4837,Won
2025-04-02,CB-1006615,360.17,Enterprise,Cloud Services,4837,Won
2025-04-02,CB-1006672,312.24,Consumer,Mobile Plans,4863,Won
2025-04-02,CB-1006692,143.82,Consumer,Streaming Add-on,4837,Pending
2025-04-02,CB-1006711,115.55,Consumer,Device Protection,4855,Won
2025-04-02,CB-1006735,378.91,Wholesale,Bulk Voice,4863,Pending
2025-04-03,CB-1006612,417.69,Enterprise,Cloud Services,4837,Lost
2025-04-03,CB-1006630,739.13,Enterprise,Managed Support,4837,Won
2025-04-03,CB-1006651,404.66,Enterprise,Platform API,7030,Pending
2025-04-03,CB-1006670,369.87,Consumer,Mobile Plans,4870,Lost
2025-04-03,CB-1006759,374.66,Wholesale,IoT SIM,4855,Won
2025-04-04,CB-1006597,327.39,Enterprise,Cloud Services,4863,Lost
2025-04-04,CB-1006638,228.67,Enterprise,Managed Support,4855,Won
2025-04-04,CB-1006639,611.56,Enterprise,Managed Support,4870,Pending
2025-04-05,CB-1006605,532.84,Enterprise,Cloud Services,4855,Won
2025-04-05,CB-1006625,643.17,Enterprise,Managed Support,4863,Won
2025-04-05,CB-1006626,394.15,Enterprise,Managed Support,4871,Won
2025-04-05,CB-1006676,242.03,Consumer,Mobile Plans,4855,Lost
2025-04-05,CB-1006688,322.84,Consumer,Streaming Add-on,7030,Lost
2025-04-06,CB-1006598,631.73,Enterprise,Cloud Services,4837,Lost
2025-04-06,CB-1006603,506.46,Enterprise,Cloud Services,4855,Won
2025-04-06,CB-1006616,460.81,Enterprise,Cloud Services,4871,Lost
2025-04-06,CB-1006620,367.18,Enterprise,Managed Support,4863,Won
2025-04-06,CB-1006636,437.91,Enterprise,Managed Support,4855,Lost
2025-04-06,CB-1006663,203.77,Consumer,Mobile Plans,4871,Won
2025-04-06,CB-1006675,204.91,Consumer,Mobile Plans,7030,Lost
2025-04-06,CB-1006689,166.04,Consumer,Streaming Add-on,7030,Won
2025-04-06,CB-1006757,251.93,Wholesale,IoT SIM,4863,Won
2025-04-07,CB-1006609,551.56,Enterprise,Cloud Services,4863,Lost
2025-04-07,CB-1006668,404.80,Consumer,Mobile Plans,7030,Won
2025-04-07,CB-1006729,227.03,Wholesale,Bulk Voice,4870,Lost
2025-04-07,CB-1006750,321.87,Wholesale,IoT SIM,7030,Lost
2025-04-07,CB-1006755,613.06,Wholesale,IoT SIM,7030,Lost
2025-04-08,CB-1006619,458.99,Enterprise,Managed Support,4837,Won
2025-04-08,CB-1006744,318.65,Wholesale,Partner Resale,7030,Pending
2025-04-09,CB-1006611,290.13,Enterprise,Cloud Services,4871,Open
2025-04-09,CB-1006702,329.58,Consumer,Device Protection,7030,Won
2025-04-09,CB-1006714,186.33,Consumer,Device Protection,4837,Open
2025-04-09,CB-1006731,221.06,Wholesale,Bulk Voice,4837,Lost
2025-04-10,CB-1006607,861.33,Enterprise,Cloud Services,7030,Lost
2025-04-10,CB-1006650,615.95,Enterprise,Platform API,4863,Lost
2025-04-10,CB-1006733,284.31,Wholesale,Bulk Voice,4870,Won
2025-04-10,CB-1006747,244.98,Wholesale,Partner Resale,4855,Lost
2025-04-10,CB-1006749,375.03,Wholesale,Partner Resale,7030,Won
2025-04-11,CB-1006667,146.66,Consumer,Mobile Plans,4871,Lost
2025-04-11,CB-1006700,112.59,Consumer,Streaming Add-on,4855,Lost
2025-04-11,CB-1006726,382.97,Wholesale,Bulk Voice,4837,Won
2025-04-12,CB-1006608,703.81,Enterprise,Cloud Services,4837,Lost
2025-04-12,CB-1006622,819.86,Enterprise,Managed Support,4870,Lost
2025-04-12,CB-1006664,148.23,Consumer,Mobile Plans,7030,Pending
2025-04-12,CB-1006682,171.03,Consumer,Mobile Plans,7030,Won
2025-04-12,CB-1006685,121.67,Consumer,Streaming Add-on,4837,Open
2025-04-12,CB-1006686,169.89,Consumer,Streaming Add-on,4871,Lost
2025-04-13,CB-1006610,560.92,Enterprise,Cloud Services,4855,Lost
2025-04-13,CB-1006613,888.28,Enterprise,Cloud Services,7030,Lost
2025-04-13,CB-1006618,393.63,Enterprise,Cloud Services,4855,Lost
2025-04-13,CB-1006628,690.00,Enterprise,Managed Support,4870,Won
2025-04-13,CB-1006654,632.31,Enterprise,Platform API,4837,Lost
2025-04-13,CB-1006713,184.59,Consumer,Device Protection,4863,Won
2025-04-13,CB-1006719,711.04,Wholesale,Bulk Voice,7030,Won
2025-04-13,CB-1006740,371.51,Wholesale,Partner Resale,7030,Won
2025-04-13,CB-1006746,225.64,Wholesale,Partner Resale,4855,Lost
2025-04-14,CB-1006614,454.58,Enterprise,Cloud Services,4837,Open
2025-04-14,CB-1006629,291.36,Enterprise,Managed Support,4837,Pending
2025-04-14,CB-1006699,357.39,Consumer,Streaming Add-on,4870,Won
2025-04-14,CB-1006708,321.89,Consumer,Device Protection,4870,Lost
2025-04-14,CB-1006736,639.63,Wholesale,Partner Resale,7030,Lost
2025-04-14,CB-1006738,689.81,Wholesale,Partner Resale,7030,Lost
2025-04-15,CB-1006599,412.85,Enterprise,Cloud Services,4855,Lost
2025-04-15,CB-1006623,845.73,Enterprise,Managed Support,4870,Pending
2025-04-15,CB-1006637,635.67,Enterprise,Managed Support,4863,Won
2025-04-15,CB-1006641,693.12,Enterprise,Managed Support,4837,Won
2025-04-15,CB-1006661,309.73,Consumer,Mobile Plans,4863,Won
2025-04-15,CB-1006674,392.61,Consumer,Mobile Plans,7030,Won
2025-04-15,CB-1006677,336.72,Consumer,Mobile Plans,7030,Won
2025-04-15,CB-1006703,268.20,Consumer,Device Protection,4870,Won
2025-04-15,CB-1006715,199.44,Consumer,Device Protection,4863,Lost
2025-04-15,CB-1006737,497.91,Wholesale,Partner Resale,4837,Won
2025-04-15,CB-1006748,341.47,Wholesale,Partner Resale,7030,Won
2025-04-15,CB-1006752,369.44,Wholesale,IoT SIM,4871,Won
2025-04-16,CB-1006621,379.52,Enterprise,Managed Support,4837,Won
2025-04-16,CB-1006657,603.66,Enterprise,Platform API,4837,Open
2025-04-16,CB-1006660,412.71,Consumer,Mobile Plans,7030,Pending
2025-04-16,CB-1006690,134.73,Consumer,Streaming Add-on,4855,Lost
2025-04-16,CB-1006695,252.86,Consumer,Streaming Add-on,4837,Won
2025-04-16,CB-1006706,257.47,Consumer,Device Protection,4855,Won
